system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
15_1284,1,2,7.0,-10.171668877849543,0.0,7.0,7.0,0.0,-42.526919286681256,1.0,7.0,2000,3,"{""type"":""Point"",""coordinates"":[-42.526919286681256,-10.171668877849543]}"
15_1366,1,2,3.0,-16.791803364168356,1.0,3.0,3.0,0.0,-52.345146015993976,4.0,4.0,2000,1,"{""type"":""Point"",""coordinates"":[-52.345146015993976,-16.791803364168356]}"
15_1369,1,1,1.0,-6.251870135594014,0.0,1.0,1.0,0.0,-46.38715972559967,7.0,1.0,2000,3,"{""type"":""Point"",""coordinates"":[-46.38715972559967,-6.251870135594014]}"
15_1374,1,3,3.0,0.8724887197010869,0.0,3.0,3.0,0.0,-59.997714258351365,5.0,3.0,2000,1,"{""type"":""Point"",""coordinates"":[-59.997714258351365,0.8724887197010869]}"
15_1376,1,3,0.0,-6.133562012675473,0.0,0.0,0.0,0.0,-61.770449640032815,8.0,0.0,2000,1,"{""type"":""Point"",""coordinates"":[-61.770449640032815,-6.133562012675473]}"
15_1421,1,3,0.0,-4.295608941366932,0.0,0.0,0.0,0.0,-47.6516283195263,8.0,0.0,2000,1,"{""type"":""Point"",""coordinates"":[-47.6516283195263,-4.295608941366932]}"
15_1530,1,1,8.0,-9.76149811912057,0.0,8.0,8.0,0.0,-50.341453774765384,0.0,8.0,2000,3,"{""type"":""Point"",""coordinates"":[-50.341453774765384,-9.76149811912057]}"
15_1542,1,3,5.0,-12.453210036456303,0.0,5.0,5.0,0.0,-41.640012606670055,3.0,5.0,2000,1,"{""type"":""Point"",""coordinates"":[-41.640012606670055,-12.453210036456303]}"
15_1572,1,1,8.0,-15.64618188233073,0.0,8.0,8.0,0.0,-40.7196885980896,0.0,8.0,2000,3,"{""type"":""Point"",""coordinates"":[-40.7196885980896,-15.64618188233073]}"
15_1673,1,3,7.0,-14.711844155318015,1.0,7.0,7.0,0.0,-47.514994564811715,0.0,8.0,2000,4,"{""type"":""Point"",""coordinates"":[-47.514994564811715,-14.711844155318015]}"
15_1692,1,1,6.0,-14.984842170161938,0.0,6.0,6.0,0.0,-57.63990613212285,2.0,6.0,2000,3,"{""type"":""Point"",""coordinates"":[-57.63990613212285,-14.984842170161938]}"
15_1793,1,3,3.0,-15.995716359381635,0.0,3.0,3.0,0.0,-44.085406473100214,5.0,3.0,2000,1,"{""type"":""Point"",""coordinates"":[-44.085406473100214,-15.995716359381635]}"
15_1827,1,1,5.0,-13.19755408087774,0.0,5.0,5.0,0.0,-42.323989863998655,3.0,5.0,2000,3,"{""type"":""Point"",""coordinates"":[-42.323989863998655,-13.19755408087774]}"
15_1997,1,3,0.0,-14.634499209355324,0.0,0.0,0.0,0.0,-41.844828491449306,8.0,0.0,2000,1,"{""type"":""Point"",""coordinates"":[-41.844828491449306,-14.634499209355324]}"
16_1016,1,1,1.0,-24.25060499974116,0.0,1.0,1.0,0.0,-50.93757579730711,7.0,1.0,2001,3,"{""type"":""Point"",""coordinates"":[-50.93757579730711,-24.25060499974116]}"
16_1023,1,1,5.0,-15.725682784975307,0.0,5.0,5.0,0.0,-44.47401766501032,3.0,5.0,2001,3,"{""type"":""Point"",""coordinates"":[-44.47401766501032,-15.725682784975307]}"
16_1059,1,1,7.0,-17.078815097444544,0.0,7.0,7.0,0.0,-55.80464800666667,1.0,7.0,2001,3,"{""type"":""Point"",""coordinates"":[-55.80464800666667,-17.078815097444544]}"
16_1060,1,3,4.0,-21.020712395689415,0.0,4.0,4.0,0.0,-41.1902261439114,4.0,4.0,2001,1,"{""type"":""Point"",""coordinates"":[-41.1902261439114,-21.020712395689415]}"
16_1072,1,1,3.0,-3.0764154377599167,0.0,3.0,3.0,0.0,-59.35820360758667,5.0,3.0,2001,3,"{""type"":""Point"",""coordinates"":[-59.35820360758667,-3.0764154377599167]}"
16_1175,1,1,4.0,-5.5668148999244655,0.0,4.0,4.0,0.0,-47.17462290365885,4.0,4.0,2001,3,"{""type"":""Point"",""coordinates"":[-47.17462290365885,-5.5668148999244655]}"
16_1197,1,1,1.0,-12.991121228587073,0.0,1.0,1.0,0.0,-53.967772913699065,7.0,1.0,2001,3,"{""type"":""Point"",""coordinates"":[-53.967772913699065,-12.991121228587073]}"
16_1198,1,3,8.0,-2.9839787950240177,0.0,8.0,8.0,0.0,-53.118056486450406,0.0,8.0,2001,1,"{""type"":""Point"",""coordinates"":[-53.118056486450406,-2.9839787950240177]}"
16_1202,1,1,3.0,-0.5908668781296136,0.0,3.0,3.0,0.0,-52.072417495735294,5.0,3.0,2001,3,"{""type"":""Point"",""coordinates"":[-52.072417495735294,-0.5908668781296136]}"
16_1221,1,3,2.0,-13.407759857361707,0.0,2.0,2.0,0.0,-41.385609718207405,6.0,2.0,2001,2,"{""type"":""Point"",""coordinates"":[-41.385609718207405,-13.407759857361707]}"
16_1283,1,1,1.0,-18.11771672352877,0.0,1.0,1.0,0.0,-54.28281208383979,7.0,1.0,2001,5,"{""type"":""Point"",""coordinates"":[-54.28281208383979,-18.11771672352877]}"
16_1303,1,1,4.0,-12.365893790839884,0.0,4.0,4.0,0.0,-38.34921422635501,4.0,4.0,2001,3,"{""type"":""Point"",""coordinates"":[-38.34921422635501,-12.365893790839884]}"
16_1336,1,1,4.0,-9.4265163496724,0.0,4.0,4.0,0.0,-49.86283139138651,4.0,4.0,2001,3,"{""type"":""Point"",""coordinates"":[-49.86283139138651,-9.4265163496724]}"
16_1384,1,1,4.0,-21.889293443904577,0.0,4.0,4.0,0.0,-42.51021062239664,4.0,4.0,2001,3,"{""type"":""Point"",""coordinates"":[-42.51021062239664,-21.889293443904577]}"
16_1402,1,1,3.0,-11.129722128363014,0.0,3.0,3.0,0.0,-62.44203014644057,5.0,3.0,2001,3,"{""type"":""Point"",""coordinates"":[-62.44203014644057,-11.129722128363014]}"
16_1427,1,2,8.0,-28.5064634897858,0.0,8.0,8.0,0.0,-50.83166442530941,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-50.83166442530941,-28.5064634897858]}"
16_1462,1,3,6.0,-1.8359318619192693,0.0,6.0,6.0,0.0,-47.88258517907343,2.0,6.0,2001,1,"{""type"":""Point"",""coordinates"":[-47.88258517907343,-1.8359318619192693]}"
16_1474,1,1,8.0,-8.334254795711479,0.0,8.0,8.0,0.0,-54.94334331225286,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-54.94334331225286,-8.334254795711479]}"
16_1523,1,3,0.0,-8.720979525524927,0.0,0.0,0.0,0.0,-39.43770285612264,8.0,0.0,2001,1,"{""type"":""Point"",""coordinates"":[-39.43770285612264,-8.720979525524927]}"
16_1625,1,1,8.0,-10.346570863667617,0.0,8.0,8.0,0.0,-39.90554545609209,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-39.90554545609209,-10.346570863667617]}"
16_1679,1,4,0.0,-19.11215174304908,0.0,0.0,0.0,0.0,-45.202731023488084,8.0,0.0,2001,3,"{""type"":""Point"",""coordinates"":[-45.202731023488084,-19.11215174304908]}"
16_1680,1,1,8.0,-4.333877172470424,0.0,8.0,8.0,0.0,-50.003507564879634,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-50.003507564879634,-4.333877172470424]}"
16_1704,1,1,8.0,-3.632652261686725,0.0,8.0,8.0,0.0,-51.91557164712802,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-51.91557164712802,-3.632652261686725]}"
16_1730,1,3,5.0,-14.8951004732784,0.0,5.0,5.0,0.0,-54.762242950974375,3.0,5.0,2001,1,"{""type"":""Point"",""coordinates"":[-54.762242950974375,-14.8951004732784]}"
16_1750,1,2,7.0,-28.240202839572767,0.0,7.0,7.0,0.0,-55.625434107484814,1.0,7.0,2001,1,"{""type"":""Point"",""coordinates"":[-55.625434107484814,-28.240202839572767]}"
16_1755,1,3,3.0,-2.130219948996825,0.0,3.0,3.0,0.0,-45.26094185389902,5.0,3.0,2001,1,"{""type"":""Point"",""coordinates"":[-45.26094185389902,-2.130219948996825]}"
16_1760,1,1,8.0,-12.9762990263991,0.0,8.0,8.0,0.0,-55.33869186879386,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-55.33869186879386,-12.9762990263991]}"
16_1866,1,1,3.0,-9.843424473032274,0.0,3.0,3.0,0.0,-63.44131606849514,5.0,3.0,2001,3,"{""type"":""Point"",""coordinates"":[-63.44131606849514,-9.843424473032274]}"
16_1920,1,1,8.0,-9.75314378697826,0.0,8.0,8.0,0.0,-55.51682778963478,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-55.51682778963478,-9.75314378697826]}"
16_1956,1,1,8.0,-11.510517977301278,0.0,8.0,8.0,0.0,-58.0115391651631,0.0,8.0,2001,3,"{""type"":""Point"",""coordinates"":[-58.0115391651631,-11.510517977301278]}"
17_1007,1,2,0.0,-28.232656991186172,0.0,0.0,0.0,1.0,-51.11355576146613,7.0,1.0,2002,3,"{""type"":""Point"",""coordinates"":[-51.11355576146613,-28.232656991186172]}"
17_1030,1,3,3.0,-3.043537098361143,0.0,3.0,3.0,0.0,-54.553923636587065,5.0,3.0,2002,1,"{""type"":""Point"",""coordinates"":[-54.553923636587065,-3.043537098361143]}"
17_1035,1,3,1.0,-17.074233689495536,0.0,1.0,1.0,0.0,-43.76309094915813,7.0,1.0,2002,1,"{""type"":""Point"",""coordinates"":[-43.76309094915813,-17.074233689495536]}"
17_1088,1,1,5.0,-6.937733855019268,0.0,5.0,5.0,0.0,-52.3572732723296,3.0,5.0,2002,3,"{""type"":""Point"",""coordinates"":[-52.3572732723296,-6.937733855019268]}"
17_1112,1,1,3.0,-5.473030784262389,0.0,3.0,3.0,0.0,-39.51127487789204,5.0,3.0,2002,3,"{""type"":""Point"",""coordinates"":[-39.51127487789204,-5.473030784262389]}"
17_1117,1,4,5.0,-22.145313299878644,0.0,5.0,5.0,0.0,-46.99082759652798,3.0,5.0,2002,3,"{""type"":""Point"",""coordinates"":[-46.99082759652798,-22.145313299878644]}"
17_1127,1,1,8.0,-9.008530247971589,0.0,8.0,8.0,0.0,-51.33588879428571,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-51.33588879428571,-9.008530247971589]}"
17_1242,1,1,8.0,-15.070271953681708,0.0,8.0,8.0,0.0,-54.79080937700938,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-54.79080937700938,-15.070271953681708]}"
17_1301,1,2,5.0,-22.271167271183792,0.0,5.0,5.0,0.0,-55.21229890831826,3.0,5.0,2002,3,"{""type"":""Point"",""coordinates"":[-55.21229890831826,-22.271167271183792]}"
17_1310,1,3,2.0,-18.25435047824335,0.0,2.0,2.0,0.0,-50.679399984651155,6.0,2.0,2002,1,"{""type"":""Point"",""coordinates"":[-50.679399984651155,-18.25435047824335]}"
17_1327,1,3,1.0,-1.6917522588180869,0.0,1.0,1.0,0.0,-47.005380304130725,7.0,1.0,2002,1,"{""type"":""Point"",""coordinates"":[-47.005380304130725,-1.6917522588180869]}"
17_1340,1,1,8.0,-4.9626080398256756,0.0,8.0,8.0,0.0,-49.38879041595664,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-49.38879041595664,-4.9626080398256756]}"
17_1396,1,3,8.0,-14.739602097597313,0.0,8.0,8.0,0.0,-47.30640575583918,0.0,8.0,2002,5,"{""type"":""Point"",""coordinates"":[-47.30640575583918,-14.739602097597313]}"
17_1410,1,3,0.0,-13.49292014629624,0.0,0.0,0.0,0.0,-49.72781460418334,8.0,0.0,2002,1,"{""type"":""Point"",""coordinates"":[-49.72781460418334,-13.49292014629624]}"
17_1415,1,1,6.0,-12.200154620919836,0.0,6.0,6.0,0.0,-61.455949459062566,2.0,6.0,2002,3,"{""type"":""Point"",""coordinates"":[-61.455949459062566,-12.200154620919836]}"
17_1419,1,1,6.0,-9.300931872952493,0.0,6.0,6.0,0.0,-51.46012579807943,2.0,6.0,2002,3,"{""type"":""Point"",""coordinates"":[-51.46012579807943,-9.300931872952493]}"
17_1420,1,3,2.0,-11.69134884399454,0.0,2.0,2.0,0.0,-55.719218223146896,6.0,2.0,2002,1,"{""type"":""Point"",""coordinates"":[-55.719218223146896,-11.69134884399454]}"
17_1424,1,1,4.0,-9.780093245501844,0.0,4.0,4.0,0.0,-57.57846136668907,4.0,4.0,2002,3,"{""type"":""Point"",""coordinates"":[-57.57846136668907,-9.780093245501844]}"
17_1468,1,1,8.0,-10.30722465422318,0.0,8.0,8.0,0.0,-58.5295077579864,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-58.5295077579864,-10.30722465422318]}"
17_1471,1,5,4.0,-3.767669048889888,0.0,4.0,4.0,0.0,-46.39254961730438,4.0,4.0,2002,1,"{""type"":""Point"",""coordinates"":[-46.39254961730438,-3.767669048889888]}"
17_1492,1,1,1.0,-13.994180074834931,0.0,1.0,1.0,0.0,-50.602594027858935,7.0,1.0,2002,3,"{""type"":""Point"",""coordinates"":[-50.602594027858935,-13.994180074834931]}"
17_1513,1,1,0.0,-9.861480610243074,0.0,0.0,0.0,0.0,-47.51310810271507,8.0,0.0,2002,2,"{""type"":""Point"",""coordinates"":[-47.51310810271507,-9.861480610243074]}"
17_1539,1,3,8.0,-31.599183349952487,0.0,8.0,8.0,0.0,-51.470097097733145,0.0,8.0,2002,2,"{""type"":""Point"",""coordinates"":[-51.470097097733145,-31.599183349952487]}"
17_1596,1,4,7.0,-17.486021415735927,0.0,7.0,7.0,0.0,-47.48535016043578,1.0,7.0,2002,3,"{""type"":""Point"",""coordinates"":[-47.48535016043578,-17.486021415735927]}"
17_1663,1,1,8.0,-19.198390010324555,0.0,8.0,8.0,0.0,-52.57933681056394,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-52.57933681056394,-19.198390010324555]}"
17_1699,1,2,1.0,-7.411505335863903,1.0,1.0,1.0,0.0,-38.19856675320817,6.0,2.0,2002,1,"{""type"":""Point"",""coordinates"":[-38.19856675320817,-7.411505335863903]}"
17_1714,1,1,3.0,-11.172032778245043,0.0,3.0,3.0,0.0,-62.43340631971303,5.0,3.0,2002,3,"{""type"":""Point"",""coordinates"":[-62.43340631971303,-11.172032778245043]}"
17_1741,1,2,6.0,-31.34855338568314,0.0,6.0,6.0,0.0,-52.635930673463456,2.0,6.0,2002,1,"{""type"":""Point"",""coordinates"":[-52.635930673463456,-31.34855338568314]}"
17_1746,1,1,4.0,-8.503227900654359,0.0,4.0,4.0,0.0,-38.5677743349813,4.0,4.0,2002,3,"{""type"":""Point"",""coordinates"":[-38.5677743349813,-8.503227900654359]}"
17_1747,1,1,8.0,-7.2010300647947005,0.0,8.0,8.0,0.0,-36.1296568223525,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-36.1296568223525,-7.2010300647947005]}"
17_1768,1,2,5.0,-9.854473751026939,0.0,5.0,5.0,0.0,-49.20795954926338,3.0,5.0,2002,3,"{""type"":""Point"",""coordinates"":[-49.20795954926338,-9.854473751026939]}"
17_1777,1,2,6.0,-14.726127368335517,0.0,6.0,6.0,0.0,-57.58600721507568,2.0,6.0,2002,3,"{""type"":""Point"",""coordinates"":[-57.58600721507568,-14.726127368335517]}"
17_1780,1,1,8.0,-21.940227920514157,0.0,8.0,8.0,0.0,-56.90229945233232,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-56.90229945233232,-21.940227920514157]}"
17_1791,1,2,8.0,-13.311550290432509,0.0,8.0,8.0,0.0,-55.2494891610808,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-55.2494891610808,-13.311550290432509]}"
17_1846,1,3,2.0,-13.933274298571627,0.0,2.0,2.0,0.0,-42.75140827618273,6.0,2.0,2002,1,"{""type"":""Point"",""coordinates"":[-42.75140827618273,-13.933274298571627]}"
17_1878,1,1,6.0,-4.232008219251268,0.0,6.0,6.0,0.0,-44.524413152449426,2.0,6.0,2002,3,"{""type"":""Point"",""coordinates"":[-44.524413152449426,-4.232008219251268]}"
17_1890,1,1,8.0,-9.74074703605741,0.0,8.0,8.0,0.0,-68.35231589524814,0.0,8.0,2002,3,"{""type"":""Point"",""coordinates"":[-68.35231589524814,-9.74074703605741]}"
17_1893,1,2,5.0,-28.209210962270646,0.0,5.0,5.0,0.0,-51.35717886651933,3.0,5.0,2002,3,"{""type"":""Point"",""coordinates"":[-51.35717886651933,-28.209210962270646]}"
17_1907,1,2,4.0,-2.8012614662341084,0.0,4.0,4.0,0.0,-45.20030557222096,4.0,4.0,2002,1,"{""type"":""Point"",""coordinates"":[-45.20030557222096,-2.8012614662341084]}"
18_1018,1,1,8.0,-12.744533683096266,0.0,8.0,8.0,0.0,-52.12955034780529,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-52.12955034780529,-12.744533683096266]}"
18_1047,1,1,8.0,-3.720507496473615,0.0,8.0,8.0,0.0,-51.588944209822166,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-51.588944209822166,-3.720507496473615]}"
18_1149,1,2,3.0,-12.037649386022615,0.0,3.0,3.0,0.0,-53.67968320208194,5.0,3.0,2003,1,"{""type"":""Point"",""coordinates"":[-53.67968320208194,-12.037649386022615]}"
18_1160,1,2,5.0,-30.95185735621596,0.0,5.0,5.0,0.0,-54.098477787538464,3.0,5.0,2003,3,"{""type"":""Point"",""coordinates"":[-54.098477787538464,-30.95185735621596]}"
18_1199,1,1,8.0,-12.946924116608393,0.0,8.0,8.0,0.0,-57.07827941649133,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-57.07827941649133,-12.946924116608393]}"
18_1223,1,3,6.0,-29.70463641574441,0.0,6.0,6.0,0.0,-51.84900648457477,2.0,6.0,2003,1,"{""type"":""Point"",""coordinates"":[-51.84900648457477,-29.70463641574441]}"
18_1249,1,1,8.0,-13.913601193849411,0.0,8.0,8.0,0.0,-60.09958321157051,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-60.09958321157051,-13.913601193849411]}"
18_1294,1,3,2.0,-5.702101181712867,0.0,2.0,2.0,0.0,-36.38486819457085,6.0,2.0,2003,2,"{""type"":""Point"",""coordinates"":[-36.38486819457085,-5.702101181712867]}"
18_1335,1,1,8.0,-10.728175196361589,0.0,8.0,8.0,0.0,-54.49732977368753,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-54.49732977368753,-10.728175196361589]}"
18_1362,1,5,1.0,-1.9019580353020544,5.0,1.0,1.0,0.0,-53.428783743227356,2.0,6.0,2003,3,"{""type"":""Point"",""coordinates"":[-53.428783743227356,-1.9019580353020544]}"
18_1377,1,1,8.0,-10.747039817328098,0.0,8.0,8.0,0.0,-58.956117686414785,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-58.956117686414785,-10.747039817328098]}"
18_1400,1,1,6.0,-16.758116541013877,0.0,6.0,6.0,0.0,-44.87691206993792,2.0,6.0,2003,3,"{""type"":""Point"",""coordinates"":[-44.87691206993792,-16.758116541013877]}"
18_1418,1,3,4.0,-20.765770518056296,0.0,4.0,4.0,0.0,-43.156189143206994,4.0,4.0,2003,1,"{""type"":""Point"",""coordinates"":[-43.156189143206994,-20.765770518056296]}"
18_1430,1,1,3.0,-15.918101918833713,0.0,3.0,3.0,0.0,-52.79978338128687,5.0,3.0,2003,3,"{""type"":""Point"",""coordinates"":[-52.79978338128687,-15.918101918833713]}"
18_1456,1,2,4.0,-14.81425209770764,1.0,4.0,4.0,0.0,-50.08219998376849,3.0,5.0,2003,3,"{""type"":""Point"",""coordinates"":[-50.08219998376849,-14.81425209770764]}"
18_1465,1,3,4.0,-5.313489989802762,0.0,4.0,4.0,0.0,-45.96108878634178,4.0,4.0,2003,1,"{""type"":""Point"",""coordinates"":[-45.96108878634178,-5.313489989802762]}"
18_1478,1,2,6.0,-11.509978988130806,0.0,6.0,6.0,0.0,-56.02725053407149,2.0,6.0,2003,3,"{""type"":""Point"",""coordinates"":[-56.02725053407149,-11.509978988130806]}"
18_1487,1,3,4.0,-2.4487625487456084,0.0,4.0,4.0,0.0,-57.218416600813974,4.0,4.0,2003,1,"{""type"":""Point"",""coordinates"":[-57.218416600813974,-2.4487625487456084]}"
18_1518,1,3,3.0,-24.933234784143572,0.0,3.0,3.0,0.0,-52.62083897669025,5.0,3.0,2003,1,"{""type"":""Point"",""coordinates"":[-52.62083897669025,-24.933234784143572]}"
18_1550,1,1,8.0,-14.606202277905565,0.0,8.0,8.0,0.0,-45.760045825755824,0.0,8.0,2003,2,"{""type"":""Point"",""coordinates"":[-45.760045825755824,-14.606202277905565]}"
18_1570,1,1,8.0,-2.094646663745693,0.0,8.0,8.0,0.0,-48.54688933167982,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-48.54688933167982,-2.094646663745693]}"
18_1580,1,2,4.0,-9.028203352693806,0.0,4.0,4.0,0.0,-44.597176690463115,4.0,4.0,2003,3,"{""type"":""Point"",""coordinates"":[-44.597176690463115,-9.028203352693806]}"
18_1581,1,1,7.0,0.7754706690161788,0.0,7.0,7.0,0.0,-59.75112671286055,1.0,7.0,2003,3,"{""type"":""Point"",""coordinates"":[-59.75112671286055,0.7754706690161788]}"
18_1612,1,3,0.0,-1.7254390819725698,0.0,0.0,0.0,0.0,-55.858277429128606,8.0,0.0,2003,1,"{""type"":""Point"",""coordinates"":[-55.858277429128606,-1.7254390819725698]}"
18_1629,1,1,0.0,-10.018595953435579,0.0,0.0,0.0,0.0,-48.68675702141723,8.0,0.0,2003,3,"{""type"":""Point"",""coordinates"":[-48.68675702141723,-10.018595953435579]}"
18_1643,1,1,8.0,-8.169593604132366,0.0,8.0,8.0,0.0,-55.58366244677326,0.0,8.0,2003,3,"{""type"":""Point"",""coordinates"":[-55.58366244677326,-8.169593604132366]}"
18_1644,1,3,6.0,-15.55536220710625,0.0,6.0,6.0,0.0,-39.069842747275686,2.0,6.0,2003,2,"{""type"":""Point"",""coordinates"":[-39.069842747275686,-15.55536220710625]}"
18_1688,1,1,6.0,-3.281500817124404,0.0,6.0,6.0,0.0,-39.58484689966141,2.0,6.0,2003,3,"{""type"":""Point"",""coordinates"":[-39.58484689966141,-3.281500817124404]}"
18_1784,1,3,0.0,-3.8873246447346093,0.0,0.0,0.0,0.0,-40.41192578175026,8.0,0.0,2003,1,"{""type"":""Point"",""coordinates"":[-40.41192578175026,-3.8873246447346093]}"
18_1840,1,1,3.0,-3.8345037060283818,0.0,3.0,3.0,0.0,-44.81196387489608,5.0,3.0,2003,3,"{""type"":""Point"",""coordinates"":[-44.81196387489608,-3.8345037060283818]}"
18_1867,1,2,1.0,-17.012249934891287,0.0,1.0,1.0,0.0,-57.72102400227885,7.0,1.0,2003,1,"{""type"":""Point"",""coordinates"":[-57.72102400227885,-17.012249934891287]}"
18_1880,1,1,5.0,-14.830691267407026,0.0,5.0,5.0,0.0,-57.017104145642776,3.0,5.0,2003,3,"{""type"":""Point"",""coordinates"":[-57.017104145642776,-14.830691267407026]}"
18_1882,1,3,2.0,-17.541806794879747,0.0,2.0,2.0,1.0,-39.26846025659452,5.0,3.0,2003,1,"{""type"":""Point"",""coordinates"":[-39.26846025659452,-17.541806794879747]}"
18_1883,1,1,2.0,-12.8372398204174,0.0,2.0,2.0,0.0,-42.227241307898986,6.0,2.0,2003,3,"{""type"":""Point"",""coordinates"":[-42.227241307898986,-12.8372398204174]}"
18_1918,1,3,1.0,-26.006901211723232,0.0,1.0,1.0,0.0,-52.97791930212777,7.0,1.0,2003,1,"{""type"":""Point"",""coordinates"":[-52.97791930212777,-26.006901211723232]}"
18_1960,1,1,5.0,-16.363306973643347,0.0,5.0,5.0,0.0,-57.74015811783059,3.0,5.0,2003,3,"{""type"":""Point"",""coordinates"":[-57.74015811783059,-16.363306973643347]}"
18_1962,1,2,1.0,1.3306295146020428,0.0,1.0,1.0,0.0,-60.2513086630583,7.0,1.0,2003,1,"{""type"":""Point"",""coordinates"":[-60.2513086630583,1.3306295146020428]}"
18_1971,1,1,3.0,-20.762806077618706,0.0,3.0,3.0,0.0,-40.85254942861089,5.0,3.0,2003,3,"{""type"":""Point"",""coordinates"":[-40.85254942861089,-20.762806077618706]}"
18_1974,1,1,7.0,-3.9013383631668734,0.0,7.0,7.0,0.0,-49.39013788888281,1.0,7.0,2003,3,"{""type"":""Point"",""coordinates"":[-49.39013788888281,-3.9013383631668734]}"
19_1012,1,1,8.0,-17.419995242353142,0.0,8.0,8.0,0.0,-56.484043856046256,0.0,8.0,2004,3,"{""type"":""Point"",""coordinates"":[-56.484043856046256,-17.419995242353142]}"
19_1041,1,2,5.0,-17.117891812303743,0.0,5.0,5.0,0.0,-46.39389709023056,3.0,5.0,2004,1,"{""type"":""Point"",""coordinates"":[-46.39389709023056,-17.117891812303743]}"
19_1077,1,1,5.0,-4.8583136353394005,0.0,5.0,5.0,0.0,-50.778573992017954,3.0,5.0,2004,3,"{""type"":""Point"",""coordinates"":[-50.778573992017954,-4.8583136353394005]}"
19_1181,1,1,7.0,-10.219638914021528,0.0,7.0,7.0,0.0,-52.131436809901935,1.0,7.0,2004,3,"{""type"":""Point"",""coordinates"":[-52.131436809901935,-10.219638914021528]}"
19_1186,1,4,4.0,-3.5253934167628533,0.0,4.0,4.0,0.0,-42.74494040613706,4.0,4.0,2004,3,"{""type"":""Point"",""coordinates"":[-42.74494040613706,-3.5253934167628533]}"
19_1209,1,3,1.0,-15.212834589271472,0.0,1.0,1.0,0.0,-57.59543952555893,7.0,1.0,2004,1,"{""type"":""Point"",""coordinates"":[-57.59543952555893,-15.212834589271472]}"
19_1218,1,5,2.0,0.16560442262743535,0.0,2.0,2.0,0.0,-51.57978139392415,6.0,2.0,2004,1,"{""type"":""Point"",""coordinates"":[-51.57978139392415,0.16560442262743535]}"
19_1251,1,2,4.0,-1.8456336669877609,2.0,4.0,4.0,0.0,-53.87830071140078,2.0,6.0,2004,1,"{""type"":""Point"",""coordinates"":[-53.87830071140078,-1.8456336669877609]}"
19_1258,1,1,0.0,-8.381955337298223,0.0,0.0,0.0,0.0,-41.73217975482072,8.0,0.0,2004,3,"{""type"":""Point"",""coordinates"":[-41.73217975482072,-8.381955337298223]}"
19_1289,1,1,5.0,-9.612737108070377,0.0,5.0,5.0,0.0,-62.32884242064153,3.0,5.0,2004,3,"{""type"":""Point"",""coordinates"":[-62.32884242064153,-9.612737108070377]}"
19_1364,1,3,3.0,-18.785254811157987,0.0,3.0,3.0,0.0,-47.36434709166489,5.0,3.0,2004,1,"{""type"":""Point"",""coordinates"":[-47.36434709166489,-18.785254811157987]}"
19_1381,1,1,7.0,-10.825193247046498,0.0,7.0,7.0,0.0,-62.89505054422205,1.0,7.0,2004,3,"{""type"":""Point"",""coordinates"":[-62.89505054422205,-10.825193247046498]}"
